Row Id,Row Id.,zipconvert_2,zipconvert_3,zipconvert_4,zipconvert_5,homeowner dummy,NUMCHLD,INCOME,gender dummy,WEALTH,HV,Icmed,Icavg,IC15,NUMPROM,RAMNTALL,MAXRAMNT,LASTGIFT,totalmonths,TIMELAG,AVGGIFT,TARGET_B,TARGET_D
1060,7941,0,0,0,1,1,1,2,0,4,778,277,325,19,44,310,50,50,34,2,28.18181818,0,0
1061,7942,0,0,1,0,0,1,2,1,8,401,325,379,20,54,104,10,6,19,1,6.933333333,1,6
1062,7945,1,0,0,0,0,1,1,0,8,817,296,335,10,43,119,25,25,31,9,17,0,0
1063,7959,0,1,0,0,1,1,3,1,6,584,417,458,5,61,113,10,5,35,30,5.947368421,1,6
1064,7963,0,0,0,1,1,1,3,1,7,1488,366,407,6,49,135,11,9,37,2,9,0,0
1065,7966,0,0,0,1,1,1,6,1,3,1137,324,352,20,98,406,15,14,29,4,8.826086957,1,10
1066,7968,1,0,0,0,1,1,4,1,3,513,295,338,12,79,222,8,5,35,4,5.285714286,1,5
1067,7970,0,1,0,0,1,3,7,0,8,886,436,528,21,53,73,5,5,29,12,4.866666667,1,5
1068,7972,1,0,0,0,0,1,2,1,8,521,282,357,12,14,25,25,25,37,5,25,1,30
1069,7978,0,0,0,1,0,1,2,1,8,587,195,256,40,33,56,11,10,35,8,9.333333333,0,0
1070,7979,1,0,0,0,0,1,7,0,8,704,326,367,14,27,50,10,10,32,6,7.142857143,0,0
1071,7981,0,0,0,1,1,1,6,1,5,1342,349,371,16,72,141,10,10,31,1,7.05,1,9
1072,7988,0,1,0,0,1,1,5,1,5,304,242,279,23,86,188,15,10,22,2,9.4,0,0
1073,8002,0,0,0,1,1,1,7,0,5,689,280,326,31,58,190,15,10,37,3,9.5,1,15
1074,8003,0,0,1,0,0,1,2,0,3,517,270,318,25,40,50,25,25,37,27,16.66666667,0,0
1075,8013,1,0,0,0,1,1,2,0,8,981,263,419,9,66,81,7,5,34,5,4.764705882,1,5
1076,8014,0,0,0,1,0,1,5,1,5,735,310,358,14,74,74,5,3,30,7,3.083333333,1,3
1077,8026,0,0,1,0,1,1,2,0,0,479,167,225,45,71,149,9,9,31,7,6.208333333,1,5
1078,8034,0,0,0,1,1,1,5,1,8,2463,406,460,15,86,305,11,10,17,7,8.714285714,1,10
1079,8037,0,1,0,0,1,1,4,1,5,484,314,347,13,51,140,12,7,32,10,8.235294118,1,11
1080,8045,0,0,0,1,0,1,5,0,8,809,421,444,9,85,242,15,5,17,4,8.642857143,0,0
1081,8076,1,0,0,0,1,1,4,1,8,384,122,150,59,59,138,10,7,32,4,6.571428571,0,0
1082,8079,0,0,0,1,1,1,5,1,8,1225,484,570,6,29,46,7,5,34,2,5.75,1,6
1083,8083,0,1,0,0,1,1,4,1,8,494,397,388,9,58,117,20,20,31,7,11.7,1,10
1084,8084,0,0,0,1,1,1,4,1,0,614,166,182,44,68,267,30,6,30,2,9.888888889,1,6
1085,8100,1,0,0,0,1,1,3,1,8,746,305,377,17,55,95,10,10,28,9,5.9375,1,10
1086,8104,0,0,1,0,1,1,7,1,8,890,448,498,8,47,62,10,9,37,3,6.888888889,1,9
1087,8119,1,0,0,0,1,2,4,1,8,834,286,317,16,23,33,6,6,30,5,5.5,0,0
1088,8121,1,0,0,0,1,1,4,1,8,651,218,300,24,32,119,13,11,31,2,10.81818182,0,0
1089,8125,1,0,0,0,0,1,3,0,5,492,224,286,32,65,119,14,14,31,14,9.916666667,1,10
1090,8126,0,1,0,0,1,1,7,1,8,2174,1010,987,2,22,45,25,25,34,2,22.5,1,30
1091,8128,0,0,0,1,1,1,2,1,8,1539,358,391,13,37,115,25,25,28,4,19.16666667,1,25
1092,8131,1,0,0,0,1,1,1,0,8,985,310,371,16,78,146,10,7,29,4,6.952380952,0,0
1093,8132,0,0,1,0,1,1,2,1,8,749,357,400,19,24,65,25,25,30,3,21.66666667,0,0
1094,8133,0,0,0,1,0,1,3,1,8,956,371,409,10,31,55,15,15,30,7,9.166666667,1,10
1095,8142,1,0,0,0,1,1,4,1,3,1105,496,599,2,58,202,10,7,17,3,6.733333333,1,7
1096,8158,0,0,1,0,1,1,2,1,7,536,353,376,6,50,74,16,15,33,3,10.57142857,1,15
1097,8175,0,0,0,1,1,1,5,0,3,607,292,310,24,55,101,12,12,31,8,10.1,0,0
1098,8176,0,0,1,0,0,1,5,1,3,719,310,439,9,77,152,15,10,33,1,8.941176471,0,0
1099,8182,0,1,0,0,1,1,3,0,8,718,313,364,14,49,66,9,9,31,3,6,1,7
1100,8185,0,0,0,1,1,1,4,1,8,2907,701,781,0,43,103,20,15,29,7,11.44444444,1,15
1101,8188,0,0,1,0,1,1,4,0,8,644,223,277,29,29,41,16,15,33,9,13.66666667,0,0
1102,8193,0,1,0,0,0,1,1,0,8,1375,171,221,41,53,56,14,14,29,5,7,1,9
1103,8207,0,1,0,0,1,1,4,1,8,853,444,496,10,25,30,20,20,33,9,10,0,0
1104,8219,0,0,0,1,1,1,3,1,8,801,337,383,23,41,56,10,8,31,3,7,0,0
1105,8222,0,0,0,1,1,1,6,1,8,1194,587,636,1,61,159,20,20,37,6,13.25,1,19
1106,8224,0,0,1,0,0,1,5,1,8,514,282,346,21,32,27,15,15,36,22,9,1,15
1107,8225,0,0,0,1,1,1,7,0,8,4331,971,948,2,34,50,20,20,37,6,16.66666667,0,0
1108,8230,0,0,1,0,1,1,7,1,9,874,601,629,3,73,231,35,30,28,4,19.25,1,15
1109,8232,0,0,0,1,1,1,4,1,8,1875,690,773,1,67,101,9,5,31,12,6.733333333,1,5
1110,8236,0,1,0,0,1,1,5,1,5,325,219,285,31,56,104,13,10,30,1,9.454545455,1,15
1111,8259,0,0,0,1,0,1,2,0,2,608,293,349,19,65,137.02,20,20,37,6,13.702,0,0
1112,8260,0,0,1,0,0,1,7,0,8,601,279,279,14,24,40,10,10,28,2,5.714285714,0,0
1113,8265,1,0,0,0,1,1,3,0,8,516,214,229,45,45,76,12,12,30,12,8.444444444,0,0
1114,8269,1,0,0,0,1,1,2,1,3,816,268,331,10,74,215,20,6,28,12,8.958333333,1,6
1115,8272,0,0,1,0,0,1,1,1,5,268,260,294,22,59,101,15,15,29,19,8.416666667,0,0
1116,8278,0,0,1,0,0,1,5,0,8,701,421,450,10,20,24,9,9,28,2,6,0,0
1117,8287,1,0,0,0,1,1,3,0,8,774,227,274,28,97,170,15,7,29,4,7.727272727,0,0
1118,8302,0,1,0,0,0,1,1,1,8,420,303,305,16,35,37,11,6,31,10,7.4,0,0
1119,8304,1,0,0,0,1,1,4,0,8,1977,448,547,10,17,47,12,12,31,3,9.4,0,0
1120,8306,1,0,0,0,0,4,1,1,8,711,323,371,14,22,46,20,10,30,3,11.5,1,20
1121,8334,0,0,1,0,0,1,1,0,1,368,214,256,31,56,327,50,50,37,13,40.875,1,200
1122,8348,1,0,0,0,1,1,4,1,9,695,315,380,31,78,431,35,10,31,6,19.59090909,0,0
1123,8351,0,0,0,1,1,1,4,1,6,1046,329,358,10,70,169,16,10,31,13,10.5625,0,0
1124,8361,0,0,0,1,1,1,4,1,4,2577,399,447,9,81,177,12,12,30,3,8.045454546,1,15
1125,8370,1,0,0,0,1,1,4,1,5,645,339,420,10,44,62,15,15,34,15,10.33333333,1,15
1126,8384,0,1,0,0,1,1,3,0,8,329,192,202,45,21,25,20,20,30,7,12.5,1,15
1127,8387,1,0,0,0,1,1,4,1,4,936,213,213,50,62,275,24,16,30,4,11.45833333,1,18
1128,8397,0,0,0,1,1,1,6,0,8,1398,471,471,3,132,286,20,15,22,6,9.225806452,1,10
1129,8403,0,0,0,1,1,1,4,0,1,1691,324,382,11,45,124,31,31,33,5,20.66666667,1,20
1130,8405,0,0,0,1,1,1,5,0,7,978,348,426,7,67,147,15,9,28,5,9.1875,1,8
1131,8411,0,0,1,0,1,1,2,1,3,321,180,258,33,50,68,16,16,36,11,13.6,1,16
1132,8416,0,1,0,0,1,1,4,1,0,389,138,205,55,63,93,5,5,33,3,3.576923077,1,5
1133,8431,0,0,1,0,1,1,3,1,9,844,580,613,1,76,181,25,25,29,8,12.06666667,0,0
1134,8442,0,0,1,0,1,1,4,0,8,464,391,432,7,101,257,17,14,30,5,11.68181818,1,10
1135,8454,0,1,0,0,1,1,3,1,0,573,321,351,18,108,164,10,9,31,0,5.290322581,1,3
1136,8458,0,0,0,1,0,1,3,1,8,639,326,323,28,24,49,15,10,28,3,12.25,1,10
1137,8463,1,0,0,0,1,1,3,1,1,583,205,245,27,67,111,36,36,31,7,10.09090909,0,0
1138,8466,0,0,0,1,0,1,1,0,3,2698,501,509,9,52,207,25,25,36,3,15.92307692,0,0
1139,8475,0,0,0,1,1,1,1,1,0,875,268,350,18,66,104,15,15,29,11,11.55555556,1,15
1140,8487,0,0,1,0,0,1,2,1,8,596,279,353,21,62,62,7,3,29,9,3.444444444,1,5
1141,8494,0,0,0,1,1,1,5,0,8,1816,369,427,15,28,103,25,22,31,1,20.6,0,0
1142,8512,0,0,0,1,1,1,7,1,8,819,508,541,9,57,144,25,25,31,10,11.07692308,1,25
1143,8519,0,1,0,0,0,1,2,0,1,395,217,269,29,63,64,6,6,31,9,3.555555556,1,4
1144,8531,0,1,0,0,1,1,5,0,1,444,209,255,28,61,130,15,13,36,7,10.83333333,1,15
1145,8534,0,0,1,0,0,1,1,0,8,232,120,209,57,40,100,8,6,33,1,5.555555556,1,5
1146,8549,0,0,0,1,1,1,4,0,8,3686,828,903,1,16,20,20,20,37,5,20,1,20
1147,8550,0,0,0,1,0,1,1,0,1,917,238,249,14,97,194,18,15,37,5,12.125,0,0
1148,8578,0,0,0,1,1,3,3,0,8,638,467,511,6,26,32,12,12,28,11,8,0,0
1149,8608,0,0,1,0,0,1,1,1,4,488,304,327,12,39,93,25,25,28,4,11.625,0,0
1150,8612,1,0,0,0,1,1,2,1,2,871,244,299,24,56,114,14,10,31,6,10.36363636,1,12
1151,8625,1,0,0,0,1,1,4,1,8,644,361,365,11,31,66,12,12,31,6,11,1,11
1152,8632,0,0,1,0,1,1,4,0,8,571,338,380,6,27,34,12,10,32,6,8.5,0,0
1153,8633,0,0,1,0,1,1,4,1,8,779,316,330,27,23,34,10,9,28,4,8.5,0,0
1154,8634,0,1,0,0,1,1,2,0,3,621,254,318,27,65,60,6,5,34,4,4,0,0
1155,8637,1,0,0,0,1,1,4,0,1,389,222,251,29,46,107,20,10,33,10,8.230769231,1,10
1156,8640,0,0,0,1,1,1,1,1,9,1999,684,768,8,48,77,20,20,30,7,11,1,20
1157,8642,0,1,0,0,1,1,5,1,8,599,551,540,2,56,172,20,20,30,5,13.23076923,1,18
1158,8643,0,0,0,1,1,1,4,0,6,0,68,89,90,58,82,6,6,30,2,4.555555556,1,5
1159,8649,1,0,0,0,0,1,2,1,8,400,225,265,27,26,35,5,5,29,4,5,0,0
1160,8654,0,1,0,0,0,1,2,1,8,502,288,311,29,31,50,15,15,31,4,6.25,0,0
1161,8663,0,1,0,0,1,1,1,0,8,389,276,313,19,32,35,10,5,28,16,5,1,6
1162,8677,1,0,0,0,1,1,1,0,8,1473,302,353,11,39,67,10,10,30,4,7.444444444,0,0
1163,8679,0,0,1,0,1,1,3,1,5,911,288,355,17,67,123,15,15,37,24,12.3,0,0
1164,8681,0,1,0,0,0,1,1,1,2,489,274,304,21,53,161,16,16,30,3,10.73333333,1,15
1165,8683,0,0,1,0,1,1,1,1,8,709,349,415,5,22,26,16,16,36,7,13,1,20
1166,8690,0,0,0,1,1,1,4,1,1,1351,462,439,8,36,49,6,4,35,5,4.454545455,1,8
1167,8724,0,0,0,1,1,2,3,0,8,701,261,285,20,28,31,6,5,30,2,5.166666667,0,0
1168,8736,0,1,0,0,0,1,5,1,8,1167,512,575,6,90,258,15,15,29,4,8.322580645,0,0
1169,8755,0,0,0,1,1,1,5,1,8,2165,373,420,14,15,20,20,20,37,5,20,1,10
1170,8758,0,1,0,0,1,1,1,0,2,549,281,330,19,71,120,10,10,37,9,7.5,1,5
1171,8764,0,0,0,1,1,1,4,1,8,1663,358,405,16,14,20,20,20,36,5,20,1,5
1172,8770,0,0,1,0,1,1,4,0,3,657,272,329,24,49,74,10,10,31,4,7.4,1,8
1173,8788,1,0,0,0,1,1,6,0,8,1305,525,588,2,27,32,11,6,31,8,8,0,0
1174,8789,0,0,1,0,1,1,7,1,8,2225,839,900,0,20,47,27,27,28,9,23.5,0,0
1175,8801,0,0,0,1,1,1,2,1,1,741,253,262,22,87,377.57,18,14,28,2,9.936052632,0,0
1176,8810,1,0,0,0,0,1,2,0,5,441,218,263,34,62,187,11,10,32,4,8.904761905,0,0
1177,8821,0,1,0,0,1,1,4,1,1,395,266,307,24,42,107,25,3,28,2,15.28571429,1,5
1178,8825,0,1,0,0,1,1,6,0,8,949,481,497,4,58,75,10,10,31,14,6.818181818,1,10
1179,8828,1,0,0,0,0,1,3,1,8,867,255,312,22,37,96,16,6,28,3,9.6,1,2
1180,8832,1,0,0,0,1,1,7,0,8,2797,780,782,8,23,45,25,25,34,2,15,1,15
1181,8843,1,0,0,0,1,1,3,1,7,1315,416,464,7,62,80,6,5,28,26,4.444444444,1,5
1182,8844,1,0,0,0,1,1,4,1,6,879,340,436,4,38,37,5,5,30,9,4.111111111,1,5
1183,8856,1,0,0,0,1,1,5,0,8,601,317,361,13,15,20,20,20,37,5,20,0,0
1184,8857,0,0,0,1,1,1,4,1,9,1535,616,675,3,48,57,15,15,37,8,11.4,0,0
1185,8885,0,0,0,1,1,1,4,1,8,2015,439,475,6,74,132.5,8,5,31,4,5.3,1,6
1186,8898,0,0,0,1,1,1,2,0,2,777,282,312,9,44,70,15,15,36,8,11.66666667,0,0
1187,8902,0,0,1,0,1,1,4,0,2,1089,488,601,4,82,192,7,5,28,4,4.571428571,0,0
1188,8908,1,0,0,0,1,1,2,1,1,592,223,254,29,47,47,5,5,31,7,3.357142857,1,5
1189,8937,0,1,0,0,1,1,1,1,7,737,317,399,10,70,165,8,8,20,2,4.852941177,1,8
1190,8941,0,0,0,1,1,1,4,0,4,873,322,376,9,62,108,14,10,31,12,9.818181818,0,0
1191,8947,0,1,0,0,1,1,2,1,8,822,383,442,5,44,46,10,5,31,8,5.75,1,11
1192,8964,0,0,1,0,1,1,4,0,8,511,260,306,30,58,99,10,9,28,13,7.615384615,1,7
1193,8969,1,0,0,0,1,1,4,0,8,1041,466,527,4,57,191,10,10,31,5,8.304347826,0,0
1194,8971,0,0,0,1,1,1,2,1,5,792,280,296,23,81,235,20,10,32,3,9.791666667,0,0
1195,8979,0,0,1,0,1,1,3,1,0,337,138,192,57,91,155,10,5,29,4,5.535714286,0,0
1196,8982,0,0,0,1,0,1,5,0,8,1269,445,502,3,28,47,11,10,29,9,7.833333333,0,0
1197,8992,0,0,0,1,1,1,5,0,8,1915,428,481,6,16,20,20,20,37,5,20,1,15
1198,8999,0,0,0,1,1,2,5,0,8,1737,381,416,7,24,35,12,12,32,4,8.75,0,0
1199,9008,0,1,0,0,0,1,2,1,1,461,168,264,44,81,124,15,15,37,3,8.857142857,0,0
1200,9013,0,1,0,0,1,1,2,1,6,806,432,475,1,68,87,5,5,28,20,2.9,0,0
1201,9016,1,0,0,0,1,1,5,0,8,1314,548,578,6,51,72,25,25,37,5,6.545454546,0,0
1202,9020,0,0,0,1,0,1,4,1,8,1333,523,550,3,50,133,25,25,31,17,11.08333333,0,0
1203,9026,0,1,0,0,0,1,1,0,5,546,385,423,12,73,140,20,10,31,4,7,1,9
1204,9029,0,0,1,0,0,1,2,1,5,859,370,444,7,76,298,37,37,32,6,18.625,0,0
1205,9031,0,0,1,0,1,1,4,1,8,883,446,480,11,67,99,20,20,34,13,9.9,0,0
1206,9038,0,1,0,0,1,1,4,1,4,489,320,348,9,50,207,54,9,35,15,10.35,0,0
1207,9059,0,0,0,1,1,1,4,1,8,1597,455,448,10,15,15,15,15,37,5,15,0,0
1208,9062,1,0,0,0,0,1,4,1,8,847,438,499,9,91,94,11,9,29,5,6.714285714,0,0
1209,9069,1,0,0,0,1,1,4,1,5,501,255,250,29,91,556,15,10,30,7,8.825396825,0,0
1210,9071,0,0,1,0,1,1,7,1,9,748,483,500,1,68,63,5,4,28,6,3.5,0,0
1211,9072,1,0,0,0,1,1,5,0,8,630,249,319,18,23,30,10,10,29,5,10,1,15
1212,9083,0,0,0,1,1,1,7,1,9,1665,579,635,0,53,61,25,25,37,34,12.2,1,20
1213,9094,0,1,0,0,1,1,5,0,8,734,369,400,12,38,66,11,8,29,13,8.25,0,0
1214,9095,0,0,1,0,0,1,2,0,7,1293,531,590,8,59,400,58,52,34,7,36.36363636,1,53
1215,9103,1,0,0,0,1,1,3,0,8,769,334,421,10,75,134,12,11,30,5,6.380952381,1,16
1216,9105,0,0,0,1,1,1,5,0,8,1578,381,429,13,67,92,16,12,28,6,10.22222222,1,12.5
1217,9106,0,0,1,0,1,1,5,1,9,1123,600,648,2,54,70,15,15,33,16,10,1,20
1218,9113,0,1,0,0,1,1,4,0,5,376,309,312,22,75,149,10,7,28,11,4.966666667,0,0
1219,9121,0,0,1,0,1,1,1,0,4,395,239,272,21,77,246,28,28,30,4,10.69565217,0,0
1220,9139,1,0,0,0,1,1,4,0,5,492,304,321,24,61,98,10,5,32,10,4.666666667,0,0
1221,9148,0,1,0,0,1,1,4,0,8,944,407,438,10,25,37,11,10,36,6,9.25,1,10
1222,9155,0,0,0,1,1,1,5,0,8,1589,367,462,11,16,22,17,5,29,7,11,0,0
1223,9158,0,0,1,0,1,1,5,1,5,593,410,402,13,86,261,25,25,31,6,7.25,1,25
1224,9161,0,1,0,0,1,1,3,0,5,514,337,374,11,58,117,10,7,34,2,7.3125,1,7
1225,9173,0,0,0,1,1,2,4,1,5,665,365,377,7,57,216,20,10,29,4,12,1,10
1226,9176,0,0,1,0,0,1,1,1,8,344,252,338,24,49,60,10,10,30,2,10,1,10
1227,9189,0,1,0,0,1,2,7,0,8,425,339,370,13,29,28,20,20,37,8,9.333333333,0,0
1228,9197,0,0,1,0,0,1,2,0,8,470,277,317,25,73,287.5,10,5,28,6,5.227272727,1,5
1229,9203,0,0,0,1,1,1,5,0,8,1061,424,453,5,37,31,5,5,29,4,3.875,1,4
1230,9206,1,0,0,0,1,1,6,1,9,1397,609,656,3,69,124,12,10,36,4,7.294117647,0,0
1231,9210,0,0,1,0,1,1,3,1,7,672,433,479,2,76,243,20,20,29,13,13.5,0,0
1232,9217,1,0,0,0,0,1,1,0,5,952,360,424,16,39,69,15,15,36,6,11.5,0,0
1233,9224,0,1,0,0,1,1,2,1,8,903,457,489,3,63,245,20,10,35,17,11.13636364,1,13
1234,9225,0,1,0,0,0,1,5,0,8,599,342,416,6,27,41,11,10,31,9,8.2,0,0
1235,9227,0,0,0,1,1,1,5,0,5,1133,388,394,12,65,103,10,9,36,13,6.866666667,0,0
1236,9231,1,0,0,0,1,1,4,0,3,882,288,355,26,60,121,20,4,32,9,5.260869565,0,0
1237,9234,0,0,0,1,1,1,3,1,1,732,261,298,23,78,145,10,5,32,6,6.304347826,0,0
1238,9236,0,0,1,0,1,1,7,0,8,1010,325,367,18,16,15,15,15,37,5,15,0,0
1239,9238,1,0,0,0,0,1,5,1,8,766,382,441,6,67,118,12,10,28,9,8.428571429,1,10
1240,9242,1,0,0,0,1,1,7,1,8,435,144,229,53,21,40,20,20,36,7,20,0,0
1241,9260,0,0,1,0,1,1,5,0,5,879,284,370,20,42,55,20,20,30,9,11,0,0
1242,9262,0,0,1,0,1,1,4,0,5,847,574,580,10,34,59,9,7,28,16,6.555555556,0,0
1243,9275,0,0,0,1,1,1,4,0,5,856,284,329,26,109,825,175,25,17,12,48.52941177,1,36
1244,9278,0,0,0,1,1,1,2,1,8,1718,672,781,0,20,25,15,15,30,12,12.5,1,15
1245,9280,1,0,0,0,1,1,3,0,4,737,254,296,18,63,132,13,5,31,26,7.333333333,1,5
1246,9281,0,1,0,0,0,1,4,1,8,852,504,533,6,56,183,30,25,37,8,18.3,0,0
1247,9286,0,0,1,0,1,1,2,1,8,458,313,329,15,20,50,25,25,28,8,25,0,0
1248,9291,0,0,0,1,1,1,4,0,7,1518,464,562,7,48,88,25,25,31,9,14.66666667,0,0
1249,9309,1,0,0,0,1,1,4,1,8,517,246,232,34,43,79,14,14,31,12,9.875,1,13
1250,9313,0,0,0,1,0,1,3,1,8,1348,448,536,9,25,27,10,10,31,8,6.75,0,0
1251,9319,0,0,1,0,1,1,4,1,7,692,447,445,10,36,58,10,7,36,6,7.25,0,0
1252,9325,1,0,0,0,1,1,4,1,7,664,350,362,15,76,252,26,22,30,4,14.82352941,1,22
1253,9332,1,0,0,0,0,1,7,1,8,382,198,236,34,32,45,10,10,30,2,7.5,1,8
1254,9363,0,0,0,1,1,1,2,1,0,457,220,271,29,68,75,7,4,29,20,4.411764706,1,6
1255,9376,0,1,0,0,1,1,7,0,8,1101,551,624,0,60,89,15,15,33,4,9.888888889,0,0
1256,9381,0,0,0,1,0,1,1,1,4,542,241,304,18,94,261,15,12,30,1,10.875,1,15
1257,9383,0,0,0,1,1,1,3,0,0,569,77,121,85,47,54,21,21,36,16,13.5,0,0
1258,9390,0,0,0,1,1,1,4,1,8,1044,366,393,10,68,92,8,3,28,3,3.407407407,1,3
1259,9397,0,0,0,1,1,1,1,1,4,1172,473,608,0,112,322.25,20,10,17,5,4.475694444,0,0
1260,9401,0,0,1,0,1,1,4,0,8,1434,473,517,2,88,122,20,11,20,2,9.384615385,1,32
1261,9411,1,0,0,0,1,1,3,1,8,3140,853,940,4,21,30,10,10,30,3,10,0,0
1262,9423,1,0,0,0,1,1,5,0,8,648,315,329,15,48,60,15,15,37,12,6.666666667,0,0
1263,9428,0,0,0,1,1,1,4,1,8,1238,368,445,3,42,100,10,7,29,3,6.666666667,1,7
1264,9438,1,0,0,0,1,1,4,1,8,742,443,465,11,21,32,12,10,32,3,10.66666667,1,10
1265,9445,0,0,0,1,1,1,6,0,3,759,295,336,22,48,77,20,20,37,5,15.4,0,0
1266,9450,0,0,1,0,1,1,5,0,8,1530,759,813,2,66,83,7,7,28,17,5.1875,1,6
1267,9458,0,0,0,1,1,1,7,0,8,2088,804,905,0,59,147,11,11,30,5,7.736842105,1,10
1268,9462,1,0,0,0,1,1,7,0,8,616,317,362,4,52,60,5,5,30,2,4,1,5
1269,9475,1,0,0,0,1,1,4,0,8,850,457,463,4,39,43,10,3,30,8,4.3,1,2
1270,9481,0,0,0,1,0,1,1,1,3,1218,127,212,53,36,51,20,20,37,12,12.75,0,0
1271,9495,0,0,1,0,1,1,5,1,9,1080,580,636,2,44,72,21,21,37,13,14.4,0,0
1272,9496,0,1,0,0,1,1,2,1,8,1063,469,521,3,37,60,15,10,32,1,10,1,16
1273,9498,0,0,0,1,1,1,4,1,1,601,289,355,16,51,66,20,20,36,13,16.5,0,0
1274,9532,0,0,0,1,1,1,4,0,8,2062,519,568,2,21,23,11,7,31,5,7.666666667,1,7
1275,9536,0,0,0,1,1,1,4,1,1,1166,358,406,18,41,45,5,5,29,1,5,0,0
1276,9539,1,0,0,0,1,1,2,0,8,568,259,297,30,16,15,15,15,37,5,15,0,0
1277,9542,0,0,1,0,0,1,7,1,8,692,383,441,16,40,62,9,5,31,8,6.2,0,0
1278,9581,0,0,1,0,1,1,4,0,8,598,267,305,25,23,30,25,25,29,8,15,0,0
1279,9616,0,1,0,0,0,1,2,0,4,606,330,402,12,39,41,20,20,31,9,10.25,0,0
1280,9623,0,0,0,1,1,1,4,1,8,1423,419,449,5,16,15,15,15,36,5,15,1,15
1281,9632,0,0,1,0,0,1,4,0,9,858,564,571,3,46,68,14,4,32,6,8.5,1,12
1282,9647,0,0,0,1,0,1,2,0,2,418,256,380,12,84,235,16,16,31,9,13.82352941,1,15
1283,9657,0,0,0,1,1,1,2,1,5,1729,403,439,14,34,48,5,3,29,3,4,1,4
1284,9682,0,0,0,1,1,1,5,1,9,5093,906,923,5,47,88,10,10,30,7,8,0,0
1285,9691,0,0,0,1,1,1,3,0,8,555,210,263,34,32,45,20,20,37,14,15,0,0
1286,9701,1,0,0,0,1,1,5,1,8,444,287,327,14,41,66,7,6,34,15,6,0,0
1287,9704,0,0,0,1,0,1,1,1,8,1099,470,496,6,25,45,15,15,37,3,11.25,1,10
1288,9705,0,0,0,1,1,1,6,1,9,3631,748,765,3,72,164,35,35,18,4,20.5,0,0
1289,9706,0,0,1,0,1,1,3,0,8,531,348,342,15,34,58,8,8,34,5,5.8,1,10
1290,9718,0,0,0,1,1,1,4,1,8,481,276,304,25,24,37,12,12,32,1,7.4,0,0
1291,9739,0,0,0,1,1,1,7,0,8,5335,689,812,15,39,100,100,100,37,5,100,0,0
1292,9747,0,0,0,1,1,1,5,1,8,5017,1034,1009,3,26,42,12,12,30,12,10.5,0,0
1293,9751,0,1,0,0,1,1,7,1,8,935,536,606,7,25,85,75,75,36,6,42.5,1,20
1294,9762,0,0,0,1,1,1,6,0,8,2891,630,678,2,23,32,10,10,28,4,8,1,15
1295,9764,0,0,0,1,1,1,5,1,5,1848,416,528,11,70,233,11,11,29,4,6.852941177,1,8
1296,9771,1,0,0,0,1,1,3,1,9,708,343,372,9,83,189,6,5,28,3,4.973684211,1,5
1297,9773,1,0,0,0,1,1,7,1,8,1633,610,741,5,34,50,20,20,30,3,10,0,0
1298,9774,0,0,0,1,1,1,5,0,8,1534,413,457,6,20,46,16,16,29,5,15.33333333,1,15
1299,9775,0,0,0,1,1,1,3,1,8,2702,637,695,2,16,20,20,20,37,5,20,0,0
1300,9782,0,0,1,0,1,1,5,0,5,698,354,381,15,59,74,12,7,30,14,8.222222222,1,7
1301,9790,0,0,0,1,1,3,4,1,6,2433,451,475,6,61,93,8,7,36,10,5.8125,1,7
1302,9791,0,1,0,0,1,1,6,1,3,431,323,348,11,63,82,16,16,37,12,9.111111111,0,0
1303,9797,1,0,0,0,1,1,6,0,7,829,375,408,16,67,114,16,16,36,12,8.769230769,1,20
1304,9800,1,0,0,0,1,1,4,0,8,337,174,217,42,32,49,5,5,31,3,4.454545455,1,5
1305,9806,0,0,0,1,1,1,4,0,8,803,328,388,10,53,69,20,20,37,12,13.8,1,10
1306,9808,1,0,0,0,1,1,4,1,3,749,365,389,10,36,65,20,20,35,12,16.25,0,0
1307,9815,1,0,0,0,1,1,4,1,8,932,357,427,13,35,33,5,5,31,2,3.3,1,3
1308,9823,1,0,0,0,1,1,2,1,2,595,259,240,19,67,105,20,20,37,1,13.125,0,0
1309,9830,0,1,0,0,1,1,4,0,0,443,276,306,22,61,108,11,10,17,5,7.714285714,1,10
1310,9832,0,0,0,1,1,1,7,0,8,1120,577,602,7,55,53,5,5,32,9,4.818181818,0,0
1311,9843,0,0,1,0,1,1,4,1,8,436,378,417,4,23,22,10,10,30,3,7.333333333,1,15
1312,9846,0,0,1,0,1,1,4,1,3,1021,463,533,0,108,430,14,10,30,0,10,0,0
1313,9847,0,0,1,0,1,1,3,1,7,739,416,405,5,122,163,11,10,27,8,4.794117647,0,0
1314,9849,1,0,0,0,1,1,4,1,6,576,361,373,13,49,69,15,15,29,7,9.857142857,1,15
1315,9851,0,0,0,1,0,1,1,1,5,2844,385,455,7,62,215,25,25,32,8,17.91666667,1,20
1316,9854,1,0,0,0,1,1,3,0,9,2115,558,680,6,91,143,12,11,28,7,8.411764706,0,0
1317,9865,0,0,1,0,1,1,5,0,8,672,262,291,16,28,32,7,7,29,6,5.333333333,1,5
1318,9870,0,0,0,1,1,1,6,1,8,3233,658,754,3,36,45,15,15,24,3,15,1,15
1319,9875,0,0,0,1,1,1,4,1,8,4822,663,797,0,41,66,9,5,22,2,5.5,1,3
1320,9877,0,0,1,0,1,1,4,1,6,501,267,279,23,50,179,17,16,30,4,11.93333333,0,0
